route_id,route_short_name,stop_id,stop_name,sumo_stop_id
L,L,L21N,Bushwick Av-Aberdeen St,subway_stop_L21N
L,L,L20N,Wilson Av,subway_stop_L20N
L,L,L19N,Halsey St,subway_stop_L19N
L,L,L17N,Myrtle-Wyckoff Avs,subway_stop_L17N
L,L,L16N,DeKalb Av,subway_stop_L16N
L,L,L15N,Jefferson St,subway_stop_L15N
L,L,L14N,Morgan Av,subway_stop_L14N
L,L,L13N,Montrose Av,subway_stop_L13N
L,L,L12N,Grand St,subway_stop_L12N
L,L,L11N,Graham Av,subway_stop_L11N
L,L,L10N,Lorimer St,subway_stop_L10N
L,L,L08N,Bedford Av,subway_stop_L08N
L,L,L06N,1 Av,subway_stop_L06N
L,L,L05N,3 Av,subway_stop_L05N
L,L,L03N,14 St-Union Sq,subway_stop_L03N
L,L,L02N,6 Av,subway_stop_L02N
L,L,L01N,8 Av,subway_stop_L01N
L,L,L01S,8 Av,subway_stop_L01S
L,L,L02S,6 Av,subway_stop_L02S
L,L,L03S,14 St-Union Sq,subway_stop_L03S
L,L,L05S,3 Av,subway_stop_L05S
L,L,L06S,1 Av,subway_stop_L06S
L,L,L08S,Bedford Av,subway_stop_L08S
L,L,L10S,Lorimer St,subway_stop_L10S
L,L,L11S,Graham Av,subway_stop_L11S
L,L,L12S,Grand St,subway_stop_L12S
L,L,L13S,Montrose Av,subway_stop_L13S
L,L,L14S,Morgan Av,subway_stop_L14S
L,L,L15S,Jefferson St,subway_stop_L15S
L,L,L16S,DeKalb Av,subway_stop_L16S
L,L,L17S,Myrtle-Wyckoff Avs,subway_stop_L17S
L,L,L19S,Halsey St,subway_stop_L19S
L,L,L20S,Wilson Av,subway_stop_L20S
L,L,L21S,Bushwick Av-Aberdeen St,subway_stop_L21S
L,L,L22S,Broadway Junction,subway_stop_L22S
L,L,L24S,Atlantic Av,subway_stop_L24S
L,L,L25S,Sutter Av,subway_stop_L25S
L,L,L26S,Livonia Av,subway_stop_L26S
L,L,L27S,New Lots Av,subway_stop_L27S
L,L,L28S,East 105 St,subway_stop_L28S
L,L,L29S,Canarsie-Rockaway Pkwy,subway_stop_L29S
M,M,M11S,Myrtle Av,subway_stop_M11S
M,M,M10S,Central Av,subway_stop_M10S
M,M,M09S,Knickerbocker Av,subway_stop_M09S
M,M,M08S,Myrtle-Wyckoff Avs,subway_stop_M08S
M,M,M06S,Seneca Av,subway_stop_M06S
M,M,M05S,Forest Av,subway_stop_M05S
M,M,M04S,Fresh Pond Rd,subway_stop_M04S
M,M,M01S,Middle Village-Metropolitan Av,subway_stop_M01S
M,M,M18S,Delancey St-Essex St,subway_stop_M18S
M,M,M16S,Marcy Av,subway_stop_M16S
M,M,M14S,Hewes St,subway_stop_M14S
M,M,M13S,Lorimer St,subway_stop_M13S
M,M,M12S,Flushing Av,subway_stop_M12S
M,M,M01N,Middle Village-Metropolitan Av,subway_stop_M01N
M,M,M04N,Fresh Pond Rd,subway_stop_M04N
M,M,M05N,Forest Av,subway_stop_M05N
M,M,M06N,Seneca Av,subway_stop_M06N
M,M,M08N,Myrtle-Wyckoff Avs,subway_stop_M08N
M,M,M09N,Knickerbocker Av,subway_stop_M09N
M,M,M10N,Central Av,subway_stop_M10N
M,M,M11N,Myrtle Av,subway_stop_M11N
M,M,M12N,Flushing Av,subway_stop_M12N
M,M,M13N,Lorimer St,subway_stop_M13N
M,M,M14N,Hewes St,subway_stop_M14N
M,M,M16N,Marcy Av,subway_stop_M16N
M,M,M18N,Delancey St-Essex St,subway_stop_M18N
M,M,G08S,Forest Hills-71 Av,subway_stop_G08S
M,M,G09S,67 Av,subway_stop_G09S
M,M,G10S,63 Dr-Rego Park,subway_stop_G10S
M,M,G11S,Woodhaven Blvd,subway_stop_G11S
M,M,G12S,Grand Av-Newtown,subway_stop_G12S
M,M,G13S,Elmhurst Av,subway_stop_G13S
M,M,G14S,Jackson Hts-Roosevelt Av,subway_stop_G14S
M,M,G15S,65 St,subway_stop_G15S
M,M,G16S,Northern Blvd,subway_stop_G16S
M,M,G18S,46 St,subway_stop_G18S
M,M,G19S,Steinway St,subway_stop_G19S
M,M,G20S,36 St,subway_stop_G20S
M,M,G21S,Queens Plaza,subway_stop_G21S
M,M,F09S,Court Sq-23 St,subway_stop_F09S
M,M,F11S,Lexington Av/53 St,subway_stop_F11S
M,M,F12S,5 Av/53 St,subway_stop_F12S
M,M,D15S,47-50 Sts-Rockefeller Ctr,subway_stop_D15S
M,M,D16S,42 St-Bryant Pk,subway_stop_D16S
M,M,D17S,34 St-Herald Sq,subway_stop_D17S
M,M,D18S,23 St,subway_stop_D18S
M,M,D19S,14 St,subway_stop_D19S
M,M,D20S,W 4 St-Wash Sq,subway_stop_D20S
M,M,D21S,Broadway-Lafayette St,subway_stop_D21S
M,M,D21N,Broadway-Lafayette St,subway_stop_D21N
M,M,D20N,W 4 St-Wash Sq,subway_stop_D20N
M,M,D19N,14 St,subway_stop_D19N
M,M,D18N,23 St,subway_stop_D18N
M,M,D17N,34 St-Herald Sq,subway_stop_D17N
M,M,D16N,42 St-Bryant Pk,subway_stop_D16N
M,M,D15N,47-50 Sts-Rockefeller Ctr,subway_stop_D15N
M,M,F12N,5 Av/53 St,subway_stop_F12N
M,M,F11N,Lexington Av/53 St,subway_stop_F11N
M,M,F09N,Court Sq-23 St,subway_stop_F09N
M,M,G21N,Queens Plaza,subway_stop_G21N
M,M,G20N,36 St,subway_stop_G20N
M,M,G19N,Steinway St,subway_stop_G19N
M,M,G18N,46 St,subway_stop_G18N
M,M,G16N,Northern Blvd,subway_stop_G16N
M,M,G15N,65 St,subway_stop_G15N
M,M,G14N,Jackson Hts-Roosevelt Av,subway_stop_G14N
M,M,G13N,Elmhurst Av,subway_stop_G13N
M,M,G12N,Grand Av-Newtown,subway_stop_G12N
M,M,G11N,Woodhaven Blvd,subway_stop_G11N
M,M,G10N,63 Dr-Rego Park,subway_stop_G10N
M,M,G09N,67 Av,subway_stop_G09N
M,M,G08N,Forest Hills-71 Av,subway_stop_G08N
N,N,R01S,Astoria-Ditmars Blvd,subway_stop_R01S
N,N,R03S,Astoria Blvd,subway_stop_R03S
N,N,R04S,30 Av,subway_stop_R04S
N,N,R05S,Broadway,subway_stop_R05S
N,N,R06S,36 Av,subway_stop_R06S
N,N,R08S,39 Av-Dutch Kills,subway_stop_R08S
N,N,R09S,Queensboro Plaza,subway_stop_R09S
N,N,R11S,Lexington Av/59 St,subway_stop_R11S
N,N,R13S,5 Av/59 St,subway_stop_R13S
N,N,R14S,57 St-7 Av,subway_stop_R14S
N,N,R15S,49 St,subway_stop_R15S
N,N,R16S,Times Sq-42 St,subway_stop_R16S
N,N,R17S,34 St-Herald Sq,subway_stop_R17S
N,N,R18S,28 St,subway_stop_R18S
N,N,R19S,23 St,subway_stop_R19S
N,N,R20S,14 St-Union Sq,subway_stop_R20S
N,N,R21S,8 St-NYU,subway_stop_R21S
N,N,R22S,Prince St,subway_stop_R22S
N,N,R23S,Canal St,subway_stop_R23S
N,N,R24S,City Hall,subway_stop_R24S
N,N,R25S,Cortlandt St,subway_stop_R25S
N,N,R26S,Rector St,subway_stop_R26S
N,N,R27S,Whitehall St-South Ferry,subway_stop_R27S
N,N,R28S,Court St,subway_stop_R28S
N,N,R29S,Jay St-MetroTech,subway_stop_R29S
N,N,R30S,DeKalb Av,subway_stop_R30S
N,N,R31S,Atlantic Av-Barclays Ctr,subway_stop_R31S
N,N,R32S,Union St,subway_stop_R32S
N,N,R33S,4 Av-9 St,subway_stop_R33S
N,N,R34S,Prospect Av,subway_stop_R34S
N,N,R35S,25 St,subway_stop_R35S
N,N,R36S,36 St,subway_stop_R36S
N,N,R39S,45 St,subway_stop_R39S
N,N,R40S,53 St,subway_stop_R40S
N,N,R41S,59 St,subway_stop_R41S
N,N,N02S,8 Av,subway_stop_N02S
N,N,N03S,Fort Hamilton Pkwy,subway_stop_N03S
N,N,N04S,New Utrecht Av,subway_stop_N04S
N,N,N05S,18 Av,subway_stop_N05S
N,N,N06S,20 Av,subway_stop_N06S
N,N,N07S,Bay Pkwy,subway_stop_N07S
N,N,N08S,Kings Hwy,subway_stop_N08S
N,N,N09S,Avenue U,subway_stop_N09S
N,N,N10S,86 St,subway_stop_N10S
N,N,D43S,Coney Island-Stillwell Av,subway_stop_D43S
N,N,Q01S,Canal St,subway_stop_Q01S
N,N,D43N,Coney Island-Stillwell Av,subway_stop_D43N
N,N,N10N,86 St,subway_stop_N10N
N,N,N09N,Avenue U,subway_stop_N09N
N,N,N08N,Kings Hwy,subway_stop_N08N
N,N,N07N,Bay Pkwy,subway_stop_N07N
N,N,N06N,20 Av,subway_stop_N06N
N,N,N05N,18 Av,subway_stop_N05N
N,N,N04N,New Utrecht Av,subway_stop_N04N
N,N,N03N,Fort Hamilton Pkwy,subway_stop_N03N
N,N,N02N,8 Av,subway_stop_N02N
N,N,R41N,59 St,subway_stop_R41N
N,N,R40N,53 St,subway_stop_R40N
N,N,R39N,45 St,subway_stop_R39N
N,N,R36N,36 St,subway_stop_R36N
N,N,R35N,25 St,subway_stop_R35N
N,N,R34N,Prospect Av,subway_stop_R34N
N,N,R33N,4 Av-9 St,subway_stop_R33N
N,N,R32N,Union St,subway_stop_R32N
N,N,R31N,Atlantic Av-Barclays Ctr,subway_stop_R31N
N,N,R30N,DeKalb Av,subway_stop_R30N
N,N,R29N,Jay St-MetroTech,subway_stop_R29N
N,N,R28N,Court St,subway_stop_R28N
N,N,R27N,Whitehall St-South Ferry,subway_stop_R27N
N,N,R26N,Rector St,subway_stop_R26N
N,N,R25N,Cortlandt St,subway_stop_R25N
N,N,R24N,City Hall,subway_stop_R24N
N,N,R23N,Canal St,subway_stop_R23N
N,N,R22N,Prince St,subway_stop_R22N
N,N,R21N,8 St-NYU,subway_stop_R21N
N,N,R20N,14 St-Union Sq,subway_stop_R20N
N,N,R19N,23 St,subway_stop_R19N
N,N,R18N,28 St,subway_stop_R18N
N,N,R17N,34 St-Herald Sq,subway_stop_R17N
N,N,R16N,Times Sq-42 St,subway_stop_R16N
N,N,R15N,49 St,subway_stop_R15N
N,N,R14N,57 St-7 Av,subway_stop_R14N
N,N,R13N,5 Av/59 St,subway_stop_R13N
N,N,R11N,Lexington Av/59 St,subway_stop_R11N
N,N,R09N,Queensboro Plaza,subway_stop_R09N
N,N,R08N,39 Av-Dutch Kills,subway_stop_R08N
N,N,R06N,36 Av,subway_stop_R06N
N,N,R05N,Broadway,subway_stop_R05N
N,N,R04N,30 Av,subway_stop_R04N
N,N,R03N,Astoria Blvd,subway_stop_R03N
N,N,R01N,Astoria-Ditmars Blvd,subway_stop_R01N
N,N,Q01N,Canal St,subway_stop_Q01N
W,W,R01S,Astoria-Ditmars Blvd,subway_stop_R01S
W,W,R03S,Astoria Blvd,subway_stop_R03S
W,W,R04S,30 Av,subway_stop_R04S
W,W,R05S,Broadway,subway_stop_R05S
W,W,R06S,36 Av,subway_stop_R06S
W,W,R08S,39 Av-Dutch Kills,subway_stop_R08S
W,W,R09S,Queensboro Plaza,subway_stop_R09S
W,W,R11S,Lexington Av/59 St,subway_stop_R11S
W,W,R13S,5 Av/59 St,subway_stop_R13S
W,W,R14S,57 St-7 Av,subway_stop_R14S
W,W,R15S,49 St,subway_stop_R15S
W,W,R16S,Times Sq-42 St,subway_stop_R16S
W,W,R17S,34 St-Herald Sq,subway_stop_R17S
W,W,R18S,28 St,subway_stop_R18S
W,W,R19S,23 St,subway_stop_R19S
W,W,R20S,14 St-Union Sq,subway_stop_R20S
W,W,R21S,8 St-NYU,subway_stop_R21S
W,W,R22S,Prince St,subway_stop_R22S
W,W,R23S,Canal St,subway_stop_R23S
W,W,R24S,City Hall,subway_stop_R24S
W,W,R25S,Cortlandt St,subway_stop_R25S
W,W,R26S,Rector St,subway_stop_R26S
W,W,R27S,Whitehall St-South Ferry,subway_stop_R27S
N,N,Q05S,96 St,subway_stop_Q05S
N,N,Q04S,86 St,subway_stop_Q04S
N,N,Q03S,72 St,subway_stop_Q03S
N,N,B08S,Lexington Av/63 St,subway_stop_B08S
Q,Q,D43N,Coney Island-Stillwell Av,subway_stop_D43N
Q,Q,N10N,86 St,subway_stop_N10N
Q,Q,N09N,Avenue U,subway_stop_N09N
Q,Q,N08N,Kings Hwy,subway_stop_N08N
Q,Q,N07N,Bay Pkwy,subway_stop_N07N
Q,Q,N06N,20 Av,subway_stop_N06N
Q,Q,N05N,18 Av,subway_stop_N05N
Q,Q,N04N,New Utrecht Av,subway_stop_N04N
Q,Q,N03N,Fort Hamilton Pkwy,subway_stop_N03N
Q,Q,N02N,8 Av,subway_stop_N02N
Q,Q,R41N,59 St,subway_stop_R41N
Q,Q,R36N,36 St,subway_stop_R36N
Q,Q,R31N,Atlantic Av-Barclays Ctr,subway_stop_R31N
Q,Q,Q01N,Canal St,subway_stop_Q01N
Q,Q,R20N,14 St-Union Sq,subway_stop_R20N
Q,Q,R17N,34 St-Herald Sq,subway_stop_R17N
Q,Q,R16N,Times Sq-42 St,subway_stop_R16N
Q,Q,R14N,57 St-7 Av,subway_stop_R14N
Q,Q,B08N,Lexington Av/63 St,subway_stop_B08N
Q,Q,Q03N,72 St,subway_stop_Q03N
Q,Q,Q04N,86 St,subway_stop_Q04N
Q,Q,Q05N,96 St,subway_stop_Q05N
W,W,R28S,Court St,subway_stop_R28S
W,W,R29S,Jay St-MetroTech,subway_stop_R29S
W,W,R30S,DeKalb Av,subway_stop_R30S
W,W,R31S,Atlantic Av-Barclays Ctr,subway_stop_R31S
W,W,R32S,Union St,subway_stop_R32S
W,W,R33S,4 Av-9 St,subway_stop_R33S
W,W,R34S,Prospect Av,subway_stop_R34S
W,W,R35S,25 St,subway_stop_R35S
W,W,R36S,36 St,subway_stop_R36S
W,W,R39S,45 St,subway_stop_R39S
W,W,R40S,53 St,subway_stop_R40S
W,W,R41S,59 St,subway_stop_R41S
W,W,N02S,8 Av,subway_stop_N02S
W,W,N03S,Fort Hamilton Pkwy,subway_stop_N03S
W,W,N04S,New Utrecht Av,subway_stop_N04S
W,W,N05S,18 Av,subway_stop_N05S
W,W,N06S,20 Av,subway_stop_N06S
W,W,N07S,Bay Pkwy,subway_stop_N07S
W,W,N08S,Kings Hwy,subway_stop_N08S
W,W,N09S,Avenue U,subway_stop_N09S
W,W,N10S,86 St,subway_stop_N10S
W,W,R27N,Whitehall St-South Ferry,subway_stop_R27N
W,W,R26N,Rector St,subway_stop_R26N
W,W,R25N,Cortlandt St,subway_stop_R25N
W,W,R24N,City Hall,subway_stop_R24N
W,W,R23N,Canal St,subway_stop_R23N
W,W,R22N,Prince St,subway_stop_R22N
W,W,R21N,8 St-NYU,subway_stop_R21N
W,W,R20N,14 St-Union Sq,subway_stop_R20N
W,W,R19N,23 St,subway_stop_R19N
W,W,R18N,28 St,subway_stop_R18N
W,W,R17N,34 St-Herald Sq,subway_stop_R17N
W,W,R16N,Times Sq-42 St,subway_stop_R16N
W,W,R15N,49 St,subway_stop_R15N
W,W,R14N,57 St-7 Av,subway_stop_R14N
W,W,R13N,5 Av/59 St,subway_stop_R13N
W,W,R11N,Lexington Av/59 St,subway_stop_R11N
W,W,R09N,Queensboro Plaza,subway_stop_R09N
W,W,R08N,39 Av-Dutch Kills,subway_stop_R08N
W,W,R06N,36 Av,subway_stop_R06N
W,W,R05N,Broadway,subway_stop_R05N
W,W,R04N,30 Av,subway_stop_R04N
W,W,R03N,Astoria Blvd,subway_stop_R03N
W,W,R01N,Astoria-Ditmars Blvd,subway_stop_R01N
W,W,N10N,86 St,subway_stop_N10N
W,W,N09N,Avenue U,subway_stop_N09N
W,W,N08N,Kings Hwy,subway_stop_N08N
W,W,N07N,Bay Pkwy,subway_stop_N07N
W,W,N06N,20 Av,subway_stop_N06N
W,W,N05N,18 Av,subway_stop_N05N
W,W,N04N,New Utrecht Av,subway_stop_N04N
W,W,N03N,Fort Hamilton Pkwy,subway_stop_N03N
W,W,N02N,8 Av,subway_stop_N02N
W,W,R41N,59 St,subway_stop_R41N
W,W,R40N,53 St,subway_stop_R40N
W,W,R39N,45 St,subway_stop_R39N
W,W,R36N,36 St,subway_stop_R36N
W,W,R35N,25 St,subway_stop_R35N
W,W,R34N,Prospect Av,subway_stop_R34N
W,W,R33N,4 Av-9 St,subway_stop_R33N
W,W,R32N,Union St,subway_stop_R32N
W,W,R31N,Atlantic Av-Barclays Ctr,subway_stop_R31N
W,W,R30N,DeKalb Av,subway_stop_R30N
W,W,R29N,Jay St-MetroTech,subway_stop_R29N
W,W,R28N,Court St,subway_stop_R28N
Q,Q,Q05S,96 St,subway_stop_Q05S
Q,Q,Q04S,86 St,subway_stop_Q04S
Q,Q,Q03S,72 St,subway_stop_Q03S
Q,Q,B08S,Lexington Av/63 St,subway_stop_B08S
Q,Q,R14S,57 St-7 Av,subway_stop_R14S
Q,Q,R15S,49 St,subway_stop_R15S
Q,Q,R16S,Times Sq-42 St,subway_stop_R16S
Q,Q,R17S,34 St-Herald Sq,subway_stop_R17S
Q,Q,R18S,28 St,subway_stop_R18S
Q,Q,R19S,23 St,subway_stop_R19S
Q,Q,R20S,14 St-Union Sq,subway_stop_R20S
Q,Q,R21S,8 St-NYU,subway_stop_R21S
Q,Q,R22S,Prince St,subway_stop_R22S
Q,Q,Q01S,Canal St,subway_stop_Q01S
Q,Q,R30S,DeKalb Av,subway_stop_R30S
Q,Q,D24S,Atlantic Av-Barclays Ctr,subway_stop_D24S
Q,Q,D25S,7 Av,subway_stop_D25S
Q,Q,D26S,Prospect Park,subway_stop_D26S
Q,Q,D27S,Parkside Av,subway_stop_D27S
Q,Q,D28S,Church Av,subway_stop_D28S
Q,Q,D29S,Beverley Rd,subway_stop_D29S
Q,Q,D30S,Cortelyou Rd,subway_stop_D30S
Q,Q,D31S,Newkirk Plaza,subway_stop_D31S
Q,Q,D32S,Avenue H,subway_stop_D32S
Q,Q,D33S,Avenue J,subway_stop_D33S
Q,Q,D34S,Avenue M,subway_stop_D34S
Q,Q,D35S,Kings Hwy,subway_stop_D35S
Q,Q,D37S,Avenue U,subway_stop_D37S
Q,Q,D38S,Neck Rd,subway_stop_D38S
Q,Q,D39S,Sheepshead Bay,subway_stop_D39S
Q,Q,D40S,Brighton Beach,subway_stop_D40S
Q,Q,D41S,Ocean Pkwy,subway_stop_D41S
Q,Q,D42S,W 8 St-NY Aquarium,subway_stop_D42S
Q,Q,D43S,Coney Island-Stillwell Av,subway_stop_D43S
Q,Q,D42N,W 8 St-NY Aquarium,subway_stop_D42N
Q,Q,D41N,Ocean Pkwy,subway_stop_D41N
Q,Q,D40N,Brighton Beach,subway_stop_D40N
Q,Q,D39N,Sheepshead Bay,subway_stop_D39N
Q,Q,D38N,Neck Rd,subway_stop_D38N
Q,Q,D37N,Avenue U,subway_stop_D37N
Q,Q,D35N,Kings Hwy,subway_stop_D35N
Q,Q,D34N,Avenue M,subway_stop_D34N
Q,Q,D33N,Avenue J,subway_stop_D33N
Q,Q,D32N,Avenue H,subway_stop_D32N
Q,Q,D31N,Newkirk Plaza,subway_stop_D31N
Q,Q,D30N,Cortelyou Rd,subway_stop_D30N
Q,Q,D29N,Beverley Rd,subway_stop_D29N
Q,Q,D28N,Church Av,subway_stop_D28N
Q,Q,D27N,Parkside Av,subway_stop_D27N
Q,Q,D26N,Prospect Park,subway_stop_D26N
Q,Q,D25N,7 Av,subway_stop_D25N
Q,Q,D24N,Atlantic Av-Barclays Ctr,subway_stop_D24N
Q,Q,R30N,DeKalb Av,subway_stop_R30N
Q,Q,R22N,Prince St,subway_stop_R22N
Q,Q,R21N,8 St-NYU,subway_stop_R21N
Q,Q,R19N,23 St,subway_stop_R19N
Q,Q,R18N,28 St,subway_stop_R18N
Q,Q,R15N,49 St,subway_stop_R15N
R,R,G08S,Forest Hills-71 Av,subway_stop_G08S
R,R,G09S,67 Av,subway_stop_G09S
R,R,G10S,63 Dr-Rego Park,subway_stop_G10S
R,R,G11S,Woodhaven Blvd,subway_stop_G11S
R,R,G12S,Grand Av-Newtown,subway_stop_G12S
R,R,G13S,Elmhurst Av,subway_stop_G13S
R,R,G14S,Jackson Hts-Roosevelt Av,subway_stop_G14S
R,R,G15S,65 St,subway_stop_G15S
R,R,G16S,Northern Blvd,subway_stop_G16S
R,R,G18S,46 St,subway_stop_G18S
R,R,G19S,Steinway St,subway_stop_G19S
R,R,G20S,36 St,subway_stop_G20S
R,R,G21S,Queens Plaza,subway_stop_G21S
R,R,R11S,Lexington Av/59 St,subway_stop_R11S
R,R,R13S,5 Av/59 St,subway_stop_R13S
R,R,R14S,57 St-7 Av,subway_stop_R14S
R,R,R15S,49 St,subway_stop_R15S
R,R,R16S,Times Sq-42 St,subway_stop_R16S
R,R,R17S,34 St-Herald Sq,subway_stop_R17S
R,R,R18S,28 St,subway_stop_R18S
R,R,R19S,23 St,subway_stop_R19S
R,R,R20S,14 St-Union Sq,subway_stop_R20S
R,R,R21S,8 St-NYU,subway_stop_R21S
R,R,R22S,Prince St,subway_stop_R22S
R,R,R23S,Canal St,subway_stop_R23S
R,R,R24S,City Hall,subway_stop_R24S
R,R,R25S,Cortlandt St,subway_stop_R25S
R,R,R26S,Rector St,subway_stop_R26S
R,R,R27S,Whitehall St-South Ferry,subway_stop_R27S
R,R,R28S,Court St,subway_stop_R28S
R,R,R29S,Jay St-MetroTech,subway_stop_R29S
R,R,R30S,DeKalb Av,subway_stop_R30S
R,R,R31S,Atlantic Av-Barclays Ctr,subway_stop_R31S
R,R,R32S,Union St,subway_stop_R32S
R,R,R33S,4 Av-9 St,subway_stop_R33S
R,R,R34S,Prospect Av,subway_stop_R34S
R,R,R35S,25 St,subway_stop_R35S
R,R,R36S,36 St,subway_stop_R36S
R,R,R39S,45 St,subway_stop_R39S
R,R,R40S,53 St,subway_stop_R40S
R,R,R41S,59 St,subway_stop_R41S
R,R,R42S,Bay Ridge Av,subway_stop_R42S
R,R,R43S,77 St,subway_stop_R43S
R,R,R44S,86 St,subway_stop_R44S
R,R,R45S,Bay Ridge-95 St,subway_stop_R45S
R,R,R45N,Bay Ridge-95 St,subway_stop_R45N
R,R,R44N,86 St,subway_stop_R44N
R,R,R43N,77 St,subway_stop_R43N
R,R,R42N,Bay Ridge Av,subway_stop_R42N
R,R,R41N,59 St,subway_stop_R41N
R,R,R40N,53 St,subway_stop_R40N
R,R,R39N,45 St,subway_stop_R39N
R,R,R36N,36 St,subway_stop_R36N
R,R,R35N,25 St,subway_stop_R35N
R,R,R34N,Prospect Av,subway_stop_R34N
R,R,R33N,4 Av-9 St,subway_stop_R33N
R,R,R32N,Union St,subway_stop_R32N
R,R,R31N,Atlantic Av-Barclays Ctr,subway_stop_R31N
R,R,R30N,DeKalb Av,subway_stop_R30N
R,R,R29N,Jay St-MetroTech,subway_stop_R29N
R,R,R28N,Court St,subway_stop_R28N
R,R,R27N,Whitehall St-South Ferry,subway_stop_R27N
R,R,R26N,Rector St,subway_stop_R26N
R,R,R25N,Cortlandt St,subway_stop_R25N
R,R,R24N,City Hall,subway_stop_R24N
R,R,R23N,Canal St,subway_stop_R23N
R,R,R22N,Prince St,subway_stop_R22N
R,R,R21N,8 St-NYU,subway_stop_R21N
R,R,R20N,14 St-Union Sq,subway_stop_R20N
R,R,R19N,23 St,subway_stop_R19N
R,R,R18N,28 St,subway_stop_R18N
R,R,R17N,34 St-Herald Sq,subway_stop_R17N
R,R,R16N,Times Sq-42 St,subway_stop_R16N
R,R,R15N,49 St,subway_stop_R15N
R,R,R14N,57 St-7 Av,subway_stop_R14N
R,R,R13N,5 Av/59 St,subway_stop_R13N
R,R,R11N,Lexington Av/59 St,subway_stop_R11N
R,R,G21N,Queens Plaza,subway_stop_G21N
R,R,G20N,36 St,subway_stop_G20N
R,R,G19N,Steinway St,subway_stop_G19N
R,R,G18N,46 St,subway_stop_G18N
R,R,G16N,Northern Blvd,subway_stop_G16N
R,R,G15N,65 St,subway_stop_G15N
R,R,G14N,Jackson Hts-Roosevelt Av,subway_stop_G14N
R,R,G13N,Elmhurst Av,subway_stop_G13N
R,R,G12N,Grand Av-Newtown,subway_stop_G12N
R,R,G11N,Woodhaven Blvd,subway_stop_G11N
R,R,G10N,63 Dr-Rego Park,subway_stop_G10N
R,R,G09N,67 Av,subway_stop_G09N
R,R,G08N,Forest Hills-71 Av,subway_stop_G08N
R,R,B08N,Lexington Av/63 St,subway_stop_B08N
R,R,Q03N,72 St,subway_stop_Q03N
R,R,Q04N,86 St,subway_stop_Q04N
R,R,Q05N,96 St,subway_stop_Q05N
SI,SIR,S31S,St George,subway_stop_S31S
SI,SIR,S30S,Tompkinsville,subway_stop_S30S
SI,SIR,S29S,Stapleton,subway_stop_S29S
SI,SIR,S28S,Clifton,subway_stop_S28S
SI,SIR,S27S,Grasmere,subway_stop_S27S
SI,SIR,S26S,Old Town,subway_stop_S26S
SI,SIR,S25S,Dongan Hills,subway_stop_S25S
SI,SIR,S24S,Jefferson Av,subway_stop_S24S
SI,SIR,S23S,Grant City,subway_stop_S23S
SI,SIR,S22S,New Dorp,subway_stop_S22S
SI,SIR,S21S,Oakwood Heights,subway_stop_S21S
SI,SIR,S20S,Bay Terrace,subway_stop_S20S
SI,SIR,S19S,Great Kills,subway_stop_S19S
SI,SIR,S18S,Eltingville,subway_stop_S18S
SI,SIR,S17S,Annadale,subway_stop_S17S
SI,SIR,S16S,Huguenot,subway_stop_S16S
SI,SIR,S15S,Prince's Bay,subway_stop_S15S
SI,SIR,S14S,Pleasant Plains,subway_stop_S14S
SI,SIR,S13S,Richmond Valley,subway_stop_S13S
SI,SIR,S11S,Arthur Kill,subway_stop_S11S
SI,SIR,S09S,Tottenville,subway_stop_S09S
SI,SIR,S09N,Tottenville,subway_stop_S09N
SI,SIR,S11N,Arthur Kill,subway_stop_S11N
SI,SIR,S13N,Richmond Valley,subway_stop_S13N
SI,SIR,S14N,Pleasant Plains,subway_stop_S14N
SI,SIR,S15N,Prince's Bay,subway_stop_S15N
SI,SIR,S16N,Huguenot,subway_stop_S16N
SI,SIR,S17N,Annadale,subway_stop_S17N
SI,SIR,S18N,Eltingville,subway_stop_S18N
SI,SIR,S19N,Great Kills,subway_stop_S19N
SI,SIR,S20N,Bay Terrace,subway_stop_S20N
SI,SIR,S21N,Oakwood Heights,subway_stop_S21N
SI,SIR,S22N,New Dorp,subway_stop_S22N
SI,SIR,S23N,Grant City,subway_stop_S23N
SI,SIR,S24N,Jefferson Av,subway_stop_S24N
SI,SIR,S25N,Dongan Hills,subway_stop_S25N
SI,SIR,S26N,Old Town,subway_stop_S26N
SI,SIR,S27N,Grasmere,subway_stop_S27N
SI,SIR,S28N,Clifton,subway_stop_S28N
SI,SIR,S29N,Stapleton,subway_stop_S29N
SI,SIR,S30N,Tompkinsville,subway_stop_S30N
SI,SIR,S31N,St George,subway_stop_S31N
